Zbtb7a,,GO:0006325,zinc finger and BTB domain containing 7a,protein_coding_gene
Zc3h12a,,GO:0003682,zinc finger CCCH type containing 12A,protein_coding_gene
Zc3h4,,GO:0003682,zinc finger CCCH-type containing 4,protein_coding_gene
Zc3h8,,GO:0000791,zinc finger CCCH type containing 8,protein_coding_gene
Zcwpw1,,GO:0140566,"zinc finger, CW type with PWWP domain 1",protein_coding_gene
Zdbf2,,GO:0043045,"zinc finger, DBF-type containing 2",protein_coding_gene
Zeb1,,GO:0003682,zinc finger E-box binding homeobox 1,protein_coding_gene
Zeb2,,GO:0000785,zinc finger E-box binding homeobox 2,protein_coding_gene
Zfa-ps,,GO:0000785,"zinc finger protein, autosomal, pseudogene",pseudogene
Zfp110,,GO:0003682,zinc finger protein 110,protein_coding_gene
Zfp125,,GO:0031490,zinc finger protein 125,protein_coding_gene
Zfp143,,GO:0003682,zinc finger protein 143,protein_coding_gene
Zfp276,,GO:0043035,zinc finger protein (C2H2 type) 276,protein_coding_gene
Zfp335,,GO:0040029,zinc finger protein 335,protein_coding_gene
Zfp354b,,GO:0003682,zinc finger protein 354B,protein_coding_gene
Zfp369,,GO:0003682,zinc finger protein 369,protein_coding_gene
Zfp385a,,GO:0000785,zinc finger protein 385A,protein_coding_gene
Zfp386,,GO:0003682,zinc finger protein 386 (Kruppel-like),protein_coding_gene
Zfp42,,GO:0071514,zinc finger protein 42,protein_coding_gene
Zfp445,,GO:0003682,zinc finger protein 445,protein_coding_gene
Zfp462,,GO:0006325,zinc finger protein 462,protein_coding_gene
Zfp518a,,GO:0006325,zinc finger protein 518A,protein_coding_gene
Zfp518b,,GO:0006325,zinc finger protein 518B,protein_coding_gene
Zfp57,,GO:0003682,zinc finger protein 57,protein_coding_gene
Zfp609,,GO:1990841,zinc finger protein 609,protein_coding_gene
Zfp618,,GO:0000785,zinc finger protein 618,protein_coding_gene
Zfp683,,GO:1990841,zinc finger protein 683,protein_coding_gene
Zfp692,,GO:0043035,zinc finger protein 692,protein_coding_gene
Zfp750,,GO:1990841,zinc finger protein 750,protein_coding_gene
Zfp827,,GO:0000785,zinc finger protein 827,protein_coding_gene
Zfp932,,GO:0003682,zinc finger protein 932,protein_coding_gene
Zfx,,GO:0000785,zinc finger protein X-linked,protein_coding_gene
Zfy2,,GO:0009048,"zinc finger protein 2, Y-linked",protein_coding_gene
Zic2,,GO:0031490,zinc finger protein of the cerebellum 2,protein_coding_gene
Zkscan3,,GO:0003682,zinc finger with KRAB and SCAN domains 3,protein_coding_gene
Zmpste24,,GO:0044029,"zinc metallopeptidase, STE24",protein_coding_gene
Zmynd11,,GO:0006325,"zinc finger, MYND domain containing 11",protein_coding_gene
Zmynd8,,GO:0000785,"zinc finger, MYND-type containing 8",protein_coding_gene
Znfx1,,GO:0031048,"zinc finger, NFX1-type containing 1",protein_coding_gene
Znhit1,,GO:0000786,"zinc finger, HIT domain containing 1",protein_coding_gene
Zranb3,,GO:0140658,"zinc finger, RAN-binding domain containing 3",protein_coding_gene
Zzef1,,GO:0140566,"zinc finger, ZZ-type with EF hand domain 1",protein_coding_gene
Zzz3,,GO:0006325,"zinc finger, ZZ domain containing 3",protein_coding_gene
